id,Is Action,Is Adventure,Is Animation,Is Christmas Movie,Is Comedy,Is Crime,Is Documentary,Is Drama,Is Family,Is Fantasy,Is Foreign,Is History,Is Horror,Is Music,Is Mystery,Is Romance,Is Science Fiction,Is TV Movie,Is Thriller,Is War,Is Western,Tag: aftercreditsstinger,Tag: alien,Tag: biography,Tag: blood,Tag: corruption,Tag: dark comedy,Tag: death,Tag: detective,Tag: dog,Tag: drug,Tag: dystopia,Tag: england,Tag: escape,Tag: family,Tag: father,Tag: film noir,Tag: friendship,Tag: gangster,Tag: gay,Tag: high school,Tag: independent film,Tag: investigation,Tag: kidnapping,Tag: love,Tag: marriage,Tag: martial arts,Tag: money,Tag: music,Tag: new york,Tag: nudity,Tag: paris,Tag: party,Tag: prison,Tag: remake,Tag: revenge,Tag: robbery,Tag: romance,Tag: secret,Tag: sequel,Tag: serial killer,Tag: small town,Tag: sport,Tag: spy,Tag: stand-up comedy,Tag: suicide,Tag: suspense,Tag: teacher,Tag: teenager,Tag: vampire,Tag: violence,Tag: wedding,Tag: world war ii,adult,imdb_id,popularity,release_date,release_month,release_quarter,release_year,runtime,title,vote_average,vote_count
22176,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0063050,3.601834,1968-07-31,7.0,3.0,1968.0,123.0,The Heart Is a Lonely Hunter,7.2,14.0
253256,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1,tt3115712,0.595003,2014-10-24,10.0,4.0,2014.0,85.0,The Heart Machine,5.5,10.0
26579,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1,tt0368774,2.789574,2004-09-15,9.0,3.0,2004.0,98.0,The Heart is Deceitful Above All Things,5.7,38.0
9038,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1,tt0408839,9.149612,2007-10-05,10.0,4.0,2007.0,116.0,The Heartbreak Kid,5.7,414.0
40687,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0068687,1.165341,1972-12-17,12.0,4.0,1972.0,106.0,The Heartbreak Kid,6.8,16.0
136795,1.0,,,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2404463,12.706403,2013-06-27,6.0,2.0,2013.0,117.0,The Heat,6.5,1595.0
33049,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0035980,0.426453,1944-03-23,3.0,1.0,1944.0,95.0,The Heavenly Body,5.5,2.0
23614,,,,0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0089265,4.293628,1985-07-26,7.0,3.0,1985.0,90.0,The Heavenly Kid,6.0,18.0
14400,1.0,1.0,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0808339,7.663624,2008-12-17,12.0,4.0,2008.0,108.0,The Heir Apparent: Largo Winch,6.1,176.0
28571,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0041452,4.72533,1949-10-06,10.0,4.0,1949.0,115.0,The Heiress,7.7,35.0
17875,,,,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0067197,0.89217,1971-05-05,5.0,2.0,1971.0,90.0,The Hellstrom Chronicle,5.9,8.0
50014,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1454029,7.486118,2011-08-09,8.0,3.0,2011.0,146.0,The Help,7.9,1966.0
16850,1.0,,,0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,tt0059263,6.178358,1965-11-22,11.0,4.0,1965.0,131.0,The Heroes of Telemark,5.9,29.0
12476,1.0,,,0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1,tt0093185,5.467128,1987-10-30,10.0,4.0,1987.0,96.0,The Hidden,6.7,85.0
15282,,,,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1305816,0.187025,2008-01-01,1.0,1.0,2008.0,0.0,The Hide,6.2,5.0
41038,,,,0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0052888,0.400823,1958-08-28,8.0,3.0,1958.0,74.0,The Hideous Sun Demon,5.7,3.0
17761,1.0,1.0,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0047086,2.955607,1954-07-03,7.0,3.0,1954.0,147.0,The High and the Mighty,5.5,17.0
12262,,,,0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0077681,4.788002,1977-07-22,7.0,3.0,1977.0,89.0,The Hills Have Eyes,6.1,145.0
95019,1.0,,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0060416,0.523447,1966-09-09,9.0,3.0,1966.0,89.0,The Hills Run Red,6.1,7.0
17599,,,,0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0073113,2.659356,1975-12-25,12.0,4.0,1975.0,125.0,The Hindenburg,6.2,31.0
38183,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0283875,0.910518,2001-01-01,1.0,1.0,2001.0,6.0,The Hire: Ambush,6.7,17.0
42522,,,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0067204,1.500499,1971-08-11,8.0,3.0,1971.0,90.0,The Hired Hand,6.8,15.0
8618,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0464049,3.403583,2006-10-02,10.0,4.0,2006.0,109.0,The History Boys,6.6,66.0
19621,1.0,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0087414,3.729553,1984-09-12,9.0,3.0,1984.0,98.0,The Hit,6.5,41.0
41462,,,,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0045877,2.211742,1953-10-16,10.0,4.0,1953.0,71.0,The Hitch-Hiker,6.6,28.0
8398,1.0,,,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0455960,7.160967,2007-01-19,1.0,1.0,2007.0,84.0,The Hitcher,5.6,253.0
9542,1.0,,,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0091209,5.648114,1986-02-21,2.0,1.0,1986.0,97.0,The Hitcher,6.9,192.0
7453,,1.0,,0,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0371724,13.257255,2005-01-15,1.0,1.0,2005.0,109.0,The Hitchhiker's Guide to the Galaxy,6.6,1340.0
9903,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0462338,4.78586,2006-10-14,10.0,4.0,2006.0,116.0,The Hoax,6.4,60.0
1362,,1.0,1.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1,tt0077687,16.425868,1977-11-27,11.0,4.0,1977.0,77.0,The Hobbit,6.0,76.0
74394,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1582621,1.430827,2011-09-09,9.0,3.0,2011.0,88.0,The Holding,5.6,11.0
467,,,,0,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0242527,4.406514,2001-04-20,4.0,2.0,2001.0,102.0,The Hole,6.4,227.0
45650,,1.0,,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1085779,5.873597,2009-09-09,9.0,3.0,2009.0,92.0,The Hole,5.6,249.0
1581,,,,1,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0457939,14.043416,2006-12-08,12.0,4.0,2006.0,136.0,The Holiday,6.7,1259.0
21879,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0080881,2.599219,1980-05-30,5.0,2.0,1980.0,91.0,The Hollywood Knights,6.4,18.0
8327,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0071615,4.190266,1973-05-01,5.0,2.0,1973.0,114.0,The Holy Mountain,7.7,143.0
25434,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1,tt0452631,0.567031,2007-02-09,2.0,1.0,2007.0,103.0,The Home Song Stories,7.5,3.0
264656,,,,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1,tt2398231,7.375146,2014-05-18,5.0,2.0,2014.0,122.0,The Homesman,6.4,262.0
61105,,,,0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0061780,1.721778,1967-05-21,5.0,2.0,1967.0,125.0,The Honey Pot,6.3,14.0
10237,,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0064437,2.746721,1970-02-04,2.0,1.0,1970.0,108.0,The Honeymoon Killers,6.7,23.0
34768,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0054989,0.857511,1961-08-16,8.0,3.0,1961.0,87.0,The Honeymoon Machine,6.7,6.0
47256,,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0043655,0.193396,1951-07-05,7.0,3.0,1951.0,61.0,The Hoodlum,6.9,4.0
263510,,,,0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2611026,1.592812,2014-05-09,5.0,2.0,2014.0,93.0,The Hornet's Nest,6.8,21.0
3145,,,,0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0065851,2.150514,1970-11-08,11.0,4.0,1970.0,95.0,The Horror of Frankenstein,5.6,14.0
42794,,,,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0058208,0.430227,1964-06-01,6.0,2.0,1964.0,78.0,The Horror of Party Beach,5.7,9.0
30979,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1333668,0.647193,2009-11-25,11.0,4.0,2009.0,93.0,The Horse Boy,5.5,2.0
17664,,,,0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0052902,10.313171,1959-06-11,6.0,2.0,1959.0,115.0,The Horse Soldiers,6.8,40.0
33134,,,,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,tt1060255,7.900269,2008-08-03,8.0,3.0,2008.0,96.0,The Horseman,6.1,39.0
68659,1.0,1.0,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0067216,0.000844,1971-08-16,8.0,3.0,1971.0,109.0,The Horsemen,6.0,5.0
32082,,,,0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0067217,2.523584,1971-12-14,12.0,4.0,1971.0,103.0,The Hospital,6.7,24.0
72710,1.0,1.0,,0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1517260,11.342024,2013-03-22,3.0,1.0,2013.0,125.0,The Host,6.0,1859.0
11852,,,,0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0302640,8.734328,2002-12-13,12.0,4.0,2002.0,104.0,The Hot Chick,5.5,431.0
46059,1.0,,,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0068718,2.787865,1972-01-26,1.0,1.0,1972.0,101.0,The Hot Rock,6.7,27.0
14864,,,,0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0099797,3.985689,1990-10-12,10.0,4.0,1990.0,130.0,The Hot Spot,6.4,48.0
11308,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1,tt0087428,2.895566,1984-03-09,3.0,1.0,1984.0,109.0,The Hotel New Hampshire,5.8,26.0
28486,,,,0,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0322622,1.070263,2002-12-26,12.0,4.0,2002.0,105.0,The Hound of the Baskervilles,5.4,12.0
25293,,,,0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0264695,0.937805,2000-10-28,10.0,4.0,2000.0,90.0,The Hound of the Baskervilles,6.4,7.0
83579,,,,0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0085692,1.190271,1983-11-03,11.0,4.0,1983.0,100.0,The Hound of the Baskervilles,6.8,10.0
11791,,,,0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0052905,4.789131,1959-05-04,5.0,2.0,1959.0,87.0,The Hound of the Baskervilles,6.7,69.0
590,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1,tt0274558,14.686487,2002-12-27,12.0,4.0,2002.0,114.0,The Hours,7.0,461.0
32941,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0047067,0.319175,1954-04-16,4.0,2.0,1954.0,68.0,The House Across the Lake,6.0,2.0
12620,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1,tt0852713,9.920106,2008-08-22,8.0,3.0,2008.0,97.0,The House Bunny,5.6,548.0
84284,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2125653,1.339277,2012-10-05,10.0,4.0,2012.0,110.0,The House I Live In,7.5,35.0
39261,,,,0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0065854,1.2985,1971-06-16,6.0,2.0,1971.0,102.0,The House That Dripped Blood,6.3,27.0
64624,,,,0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1,tt0064888,1.125099,1969-01-01,1.0,1.0,1969.0,104.0,The House That Screamed,7.0,13.0
33419,,,,0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0037794,3.148801,1945-03-16,3.0,1.0,1945.0,69.0,The House of Fear,6.8,17.0
33344,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0119324,3.974374,1997-10-10,10.0,4.0,1997.0,85.0,The House of Yes,6.3,30.0
25983,,,,0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1172994,5.706196,2009-04-25,4.0,2.0,2009.0,95.0,The House of the Devil,6.0,201.0
2259,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0107151,10.687795,1993-10-19,10.0,4.0,1993.0,140.0,The House of the Spirits,6.7,135.0
40229,,,,0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0085694,1.918891,1983-01-21,1.0,1.0,1983.0,91.0,The House on Sorority Row,6.0,34.0
28434,,,,0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0043660,3.21606,1951-08-27,8.0,3.0,1951.0,93.0,The House on Telegraph Hill,5.5,12.0
293572,,,,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1958043,6.034967,2014-10-10,10.0,4.0,2014.0,91.0,The Houses October Built,5.5,97.0
11298,,,,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0082533,6.715512,1981-04-03,4.0,2.0,1981.0,91.0,The Howling,6.4,165.0
88812,,,,0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0039477,0.1486,1947-08-27,8.0,3.0,1947.0,115.0,The Hucksters,6.4,4.0
11934,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1,tt0110074,7.550545,1994-03-11,3.0,1.0,1994.0,111.0,The Hudsucker Proxy,7.1,280.0
48993,,,,0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1,tt0036022,0.814727,1943-03-02,3.0,1.0,1943.0,117.0,The Human Comedy,6.5,4.0
257249,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1802529,1.108435,2013-11-23,11.0,4.0,2013.0,91.0,The Human Experiment,6.0,6.0
39293,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0080903,0.510856,1979-12-18,12.0,4.0,1979.0,115.0,The Human Factor,5.9,5.0
176182,,,,0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2414454,1.459804,2013-02-20,2.0,1.0,2013.0,83.0,The Human Scale,5.4,5.0
10922,,,,0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0308383,8.408429,2003-10-29,10.0,4.0,2003.0,106.0,The Human Stain,6.1,124.0
32100,1.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0074653,0.991969,1976-10-02,10.0,4.0,1976.0,85.0,The Human Tornado,5.8,12.0
10545,,,1.0,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1,tt0116583,13.553999,1996-06-21,6.0,2.0,1996.0,91.0,The Hunchback of Notre Dame,6.8,1182.0
228194,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2980648,14.466789,2014-08-06,8.0,3.0,2014.0,122.0,The Hundred-Foot Journey,7.3,516.0
11654,,,,0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1,tt0085701,13.235179,1983-04-29,4.0,2.0,1983.0,97.0,The Hunger,6.4,114.0
65431,1.0,,,0,,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0162897,0.702798,1999-07-11,7.0,3.0,1999.0,94.0,The Hunley,6.0,3.0
103663,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1,tt2106476,8.462801,2012-08-28,8.0,3.0,2012.0,115.0,The Hunt,7.9,946.0
10037,1.0,1.0,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0816527,0.462522,2006-06-27,6.0,2.0,2006.0,86.0,The Hunt for Eagle One: Crash Point,7.0,3.0
17632,1.0,1.0,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1323925,3.459518,2009-05-04,5.0,2.0,2009.0,38.0,The Hunt for Gollum,6.3,30.0
1669,1.0,1.0,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0099810,15.91126,1990-03-02,3.0,1.0,1990.0,134.0,The Hunt for Red October,7.2,971.0
125990,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0189593,1.018226,1999-05-09,5.0,2.0,1999.0,99.0,The Hunt for the Unicorn Killer,5.5,4.0
10632,1.0,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0269347,7.481524,2003-03-11,3.0,1.0,2003.0,94.0,The Hunted,6.0,194.0
70954,,1.0,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1703148,10.265386,2011-10-06,10.0,4.0,2011.0,102.0,The Hunter,6.7,237.0
5922,1.0,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0080907,5.432879,1980-08-01,8.0,3.0,1980.0,93.0,The Hunter,6.2,26.0
101444,1.0,1.0,,0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0084104,0.00022,1982-08-11,8.0,3.0,1982.0,95.0,The Hunters of the Golden Cobra,5.9,4.0
319091,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt4185572,2.408677,2015-02-27,2.0,1.0,2015.0,103.0,The Hunting Ground,7.6,55.0
